thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_fiksacja2.started,pilot_label_text.stopped,pilot_stim_image.started,pilot_fiksacja2.stopped,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,False,0.0027828000020235777,0.006944500026293099,0.006944500026293099,1.040662900020834,space,1.0059405000065453,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,792536,001,2026-04-24_18h09.15.356,untitled_FINAL_NEWEST,,2026.1.1,60.06042076791336,2026-04-24 18h09.16.001373 +0200,
,,,,,,,,,,1.041229700029362,1.046530999999959,1.046530999999959,1.2451311000040732,space,0.19199110002955422,None,,,,,,,,,,,,,,,,,,,,,792536,001,2026-04-24_18h09.15.356,untitled_FINAL_NEWEST,,2026.1.1,60.06042076791336,2026-04-24 18h09.16.001373 +0200,
,,,,,,,,,,,,,,,,,1.2458161999820732,1.2610285999835469,1.2610285999835469,1.4946580000105314,space,0.21700899995630607,None,,,,,,,,,,,,,,792536,001,2026-04-24_18h09.15.356,untitled_FINAL_NEWEST,,2026.1.1,60.06042076791336,2026-04-24 18h09.16.001373 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,1.5181985999806784,1.5235780000220984,2.5239831000217237,2.607355499989353,5.100541100022383,5.615610699984245,6.102736999979243,6.115482499997597,6.996251599979587,6.996251599979587,6.996251599979587,6.996251599979587,7.011706900026184,,,,,,,,,
