thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_fiksacja2.started,pilot_label_text.stopped,pilot_stim_image.started,pilot_fiksacja2.stopped,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,False,0.0036267999676056206,0.008882499998435378,0.008882499998435378,1.0958360999939032,space,1.068215599982068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,595198,001,2026-04-24_17h58.26.259,untitled_FINAL_NEWEST,,2026.1.1,60.07496154832244,2026-04-24 17h58.26.685806 +0200,
,,,,,,,,,,1.0964903999702074,1.1028614999959245,1.1028614999959245,1.6655763000017032,space,0.5443102000281215,None,,,,,,,,,,,,,,,,,,,,,595198,001,2026-04-24_17h58.26.259,untitled_FINAL_NEWEST,,2026.1.1,60.07496154832244,2026-04-24 17h58.26.685806 +0200,
,,,,,,,,,,,,,,,,,1.6663103999453597,1.681922499963548,1.681922499963548,2.0646771999890916,space,0.3769439999596216,None,,,,,,,,,,,,,,595198,001,2026-04-24_17h58.26.259,untitled_FINAL_NEWEST,,2026.1.1,60.07496154832244,2026-04-24 17h58.26.685806 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,2.0887917999643832,2.0947955999872647,3.0944288999889977,3.177515299990773,5.670539499958977,6.186026299954392,6.673003199975938,6.6856099999859,7.567187799955718,7.567187799955718,7.567187799955718,7.567187799955718,7.58219809998991,,,,,,,,,
