image_path,etykieta,left_label,right_label,show_label,proporcja_zdjecia,typ_etykiety,warunek,kierunek,thisN,thisTrialN,thisRepN,spacja_przerwa.keys,suwak_badanie.response,suwak_badanie.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,spacja_suwak.started,suwaki_interpretacja.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_stim_image.stopped,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,trial_trening.stopped,koniec_treningu.started,spacja_start.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,przerwa.started,przerwa.stopped,trials.spacja_przerwa.keys,trial.started,label_text.started,label_text.stopped,stim_image.started,stim_image.stopped,lewa_etykieta.started,prawa_etykieta.started,trial.stopped,trials.suwak_badanie.response,trials.suwak_badanie.rt,oddzielenie_triali.started,text.started,oddzielenie_triali.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,False,0.040956699987873435,0.05773960007354617,0.7447440000250936,space,0.6612992999143898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281678,001,2026-05-04_11h25.36.109,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h25.36.845590 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7502184000331908,0.7562671999912709,0.7562671999912709,1.2829263999592513,space,0.5128452000208199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281678,001,2026-05-04_11h25.36.109,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h25.36.845590 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2837948000524193,1.2987271000165492,1.947108200052753,space,0.6408546001184732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281678,001,2026-05-04_11h25.36.109,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h25.36.845590 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9706437001004815,1.975246800109744,2.7278662000317127,2.910262400051579,5.9191221001092345,6.101894400082529,6.866557199973613,7.050266900099814,8.362151300068945,8.462057100143284,8.462057100143284,8.462057100143284,9.576660000020638,,,,,,,,,,,,,,,,,,,,,,,281678,001,2026-05-04_11h25.36.109,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h25.36.845590 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.577597300056368,9.592487500049174,10.49063070002012,space,0.892598900012672,None,,,,,,,,,,,,,,,,,281678,001,2026-05-04_11h25.36.109,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h25.36.845590 +0200,
photos/1K_SZ_5050.png,Model sztucznej inteligencji wykrył w tej twarzy 72% strachu.,strach,złość,4,50/50,Procentowa AI,n/d,Sugestia Lewo strach,0,0,0,None,19.89583333333333,8.162563799880445,0,0,0,0,10.585738100111485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.518893300089985,10.518927400000393,None,10.581425300100818,10.585738100111485,14.595452400157228,15.676613100105897,16.98879660014063,17.171573100145906,17.171573100145906,18.75236320006661,19.89583333333333,8.162563799880445,18.753632199950516,18.76711230003275,20.761982599971816,281678,001,2026-05-04_11h25.36.109,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h25.36.845590 +0200,
photos/1K_OZ_8020.png,Poprzedni badani wykryli w tej twarzy oczekiwanie.,zaskoczenie,oczekiwanie,4,80/20 oczekiwanie,Kategorialna Ludzie,Zgodny,Dominacja Prawo oczekiwanie,1,1,0,,,,0,1,1,1,20.840496400138363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.76337860012427,20.763445999938995,None,20.83554200013168,20.840496400138363,24.851006099954247,25.91561760008335,27.227697000140324,27.426299000158906,27.426299000158906,28.64174080011435,-26.666666666666668,7.796678900020197,28.6429660001304,28.656963400077075,,,,,,,,,
