thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,True,0.031551399966701865,0.053540199995040894,0.053540199995040894,1.73599049996119,space,1.6620323000242934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-27_12h17.31.284,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 12h17.31.727982 +0200,
,,,,,,,,,,1.73686699999962,1.74284910003189,1.74284910003189,1.9145041999872774,space,0.15401890000794083,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-27_12h17.31.284,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 12h17.31.727982 +0200,
,,,,,,,,,,,,,,,,,1.9150456000352278,1.9265702000120655,1.9265702000120655,2.097604400012642,space,0.15436150005552918,None,,,,,,,,,,,,,,pilot,001,2026-04-27_12h17.31.284,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 12h17.31.727982 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,2.132857699994929,2.140588099951856,2.6405124999582767,2.8069352000020444,5.815485900035128,5.998298399965279,6.512716199969873,6.713252000045031,8.024769900017418,8.024769900017418,8.024769900017418,8.024769900017418,8.042334600002505,,,,,,,,
