image_path,etykieta,left_label,right_label,show_label,proporcja_zdjecia,typ_etykiety,warunek,kierunek,thisN,thisTrialN,thisRepN,spacja_przerwa.keys,suwak_badanie.response,suwak_badanie.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,instrukcja.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,trial_trening.stopped,koniec_treningu.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,przerwa.started,przerwa.stopped,trials.spacja_przerwa.keys,trial.started,suwak_badanie.started,trial.stopped,trials.suwak_badanie.response,trials.suwak_badanie.rt,oddzielenie_triali.started,text.started,oddzielenie_triali.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,False,0.0418575000949204,1.5221762000583112,space,1.4388101999647915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312823,001,2026-05-04_11h33.38.678,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h33.39.443775 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5330988001078367,1.844070800114423,space,0.2972598001360893,None,,,,,,,,,,,,,,,,,,,,,,,,312823,001,2026-05-04_11h33.38.678,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h33.39.443775 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8450257000513375,2.259549699956551,space,0.39547650003805757,None,,,,,,,,,,,,,,,,,,,312823,001,2026-05-04_11h33.38.678,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h33.39.443775 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.290227900026366,9.490944100078195,,,,,,,,,,,,,,,,,312823,001,2026-05-04_11h33.38.678,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h33.39.443775 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.491918199928477,10.303909100126475,space,0.7864193997811526,None,,,,,,,,,,,,312823,001,2026-05-04_11h33.38.678,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h33.39.443775 +0200,
photos/1K_SZ_5050.png,Model sztucznej inteligencji wykrył w tej twarzy 72% strachu.,strach,złość,4,50/50,Procentowa AI,n/d,Sugestia Lewo strach,0,0,0,None,35.625,8.043835799908265,0,0,0,0,10.383009300101548,,,,,,,,,,,,,,,,,,,,,,,,,10.32137170014903,10.321443499997258,None,10.378617800073698,16.98504010005854,18.43197249993682,35.625,8.043835799908265,18.432944500120357,18.44789330009371,20.44255409995094,312823,001,2026-05-04_11h33.38.678,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h33.39.443775 +0200,
photos/1K_OZ_8020.png,Poprzedni badani wykryli w tej twarzy oczekiwanie.,zaskoczenie,oczekiwanie,4,80/20 oczekiwanie,Kategorialna Ludzie,Zgodny,Dominacja Prawo oczekiwanie,1,1,0,None,-29.479166666666668,7.611697899876162,0,1,1,1,20.506339899962768,,,,,,,,,,,,,,,,,,,,,,,,,20.443880600156263,20.443944500060752,None,20.50279529998079,27.107351300073788,28.122481800150126,-29.479166666666668,7.611697899876162,28.123442500131205,28.13802419998683,30.132926299935207,312823,001,2026-05-04_11h33.38.678,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h33.39.443775 +0200,
photos/1K_RS_5050.png,test,radość,smutek,0,50/50,Kontrolna,kontrolny,Brak,2,2,0,None,38.64583333333333,3.5356246000155807,0,2,2,2,30.211415900150314,,,,,,,,,,,,,,,,,,,,,,,,,30.134369400097057,30.134443999966606,None,30.207492799963802,32.79182479996234,33.75790760014206,38.64583333333333,3.5356246000155807,33.758621300105006,33.77239660010673,35.767521100118756,312823,001,2026-05-04_11h33.38.678,percepcja_wersja_finalna,,2026.1.1,2026-05-04 11h33.39.443775 +0200,
photos/1K_ZW_8020.png,Poprzedni badani wykryli w tej twarzy 20% zaufania.,zaufanie,wstręt,4,80/20 zaufania,Procentowa Ludzie,Niezgodny,Dominacja Lewo zaufanie,3,3,0,,,,0,3,3,3,35.85472319996916,,,,,,,,,,,,,,,,,,,,,,,,,35.769044999964535,35.76911780005321,None,35.851771800080314,,,,,,,,,,,,,,,
