image_path,etykieta,left_label,right_label,show_label,thisN,thisTrialN,thisRepN,suwak_badanie.response,suwak_badanie.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,trial.started,label_text.started,stim_image.started,label_text.stopped,stim_image.stopped,suwak_badanie.started,trial.stopped,trials.suwak_badanie.response,trials.suwak_badanie.rt,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\ee7bd76502e1d9aea7c74fc5bea75be9.jpg,test,radość,smutek,1,0,0,0,2.02,3.428488000005018,0,0,0,0,0.11772420001216233,,True,0.1016026999859605,0.11772420001216233,1.0068330999929458,1.1325339000031818,2.0134841999970376,2.0134841999970376,3.5452816000033636,2.02,3.428488000005018,pilot,001,2026-04-20_14h27.56.972,untitled_FINAL_NEWEST,,2026.1.1,60.151642285956314,2026-04-20 14h27.57.094289 +0200,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\ee7bd76502e1d9aea7c74fc5bea75be9.jpg,test,strach,złość,1,1,1,0,,,0,1,1,1,3.576740999997128,,,3.555938800011063,3.576740999997128,4.556953199993586,4.590082799986703,5.5698290999862365,5.5698290999862365,,,,,,,,,,,,
