image_path,label,show_label,thisN,thisTrialN,thisRepN,emotion_rating.response,emotion_rating.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,trial.started,label_text.started,stim_image.started,label_text.stopped,emotion_rating.started,stim_image.stopped,trial.stopped,trials.emotion_rating.response,trials.emotion_rating.rt,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\360_F_268212419_ZBJvlgVezhjziaP9aynnMGMLOvjUgNG5.jpg,Ten piesek jest smutny,1,0,0,0,4.578125,3.3318116999980703,0,0,0,0,0.1385597999978927,,False,0.11822989999927813,0.1385597999978927,1.0146840999987035,1.1375966999985394,2.0168789999988803,2.0343852000005427,3.4645353999985673,4.578125,3.3318116999980703,429897,001,2026-04-18_23h37.06.310,untitled,,2026.1.1,60.148277532855325,2026-04-18 23h37.06.800815 +0200,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\dachshund-8910099_640.jpg,Ten piesek jest wesoły,0,1,1,0,,,0,1,1,1,3.5134397000001627,,,3.492477699997835,3.5134397000001627,4.47933600000033,4.529070299999148,5.474957499998709,5.491456600000674,,,,,,,,,,,,
