image_path,etykieta,left_label,right_label,show_label,proporcja_zdjecia,typ_etykiety,warunek,kierunek,thisN,thisTrialN,thisRepN,spacja_przerwa.keys,suwak_badanie.response,suwak_badanie.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,trial_trening.stopped,pilot_suwak.response,pilot_suwak.rt,koniec_treningu.started,spacja_start.started,start_badania.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,przerwa.started,przerwa.stopped,trials.spacja_przerwa.keys,trial.started,label_text.started,label_text.stopped,fiksacja2.started,fiksacja2.stopped,stim_image.started,suwak_badanie.started,lewa_etykieta.started,prawa_etykieta.started,pytanie.started,stim_image.stopped,trial.stopped,trials.suwak_badanie.response,trials.suwak_badanie.rt,oddzielenie_triali.started,text.started,text.stopped,oddzielenie_triali.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,True,0.3100047999760136,0.3453809000784531,0.3453809000784531,1.414349399972707,space,1.0460734999505803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_19h55.12.496,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h55.13.560829 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4155022000195459,1.4280902000609785,1.4280902000609785,1.6165188000304624,space,0.1723788999952376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_19h55.12.496,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h55.13.560829 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6176945000188425,1.627998000010848,1.627998000010848,1.78349220007658,space,0.15275520004797727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_19h55.12.496,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h55.13.560829 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8077800000319257,1.826359900063835,2.3260052000405267,2.492541200015694,5.500169400009327,5.683807300054468,6.198673699982464,6.399050100008026,7.295955499983393,7.295955499983393,7.295955499983393,7.295955499983393,7.311450600042008,7.996532200020738,36.75,6.186758000054397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_19h55.12.496,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h55.13.560829 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.997216599993408,8.010046900017187,8.010046900017187,8.482057700050063,space,0.4666043999604881,None,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_19h55.12.496,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h55.13.560829 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 50,50\SZ 50,50\1K SZ 5050.png",Model sztucznej inteligencji wykrył w tej twarzy 72% strachu .,strach,złość,1,50/50,Procentowa AI,n/d,Sugestia Lewo strach,0,0,0,None,31.75,6.8259551000082865,0,0,0,0,8.591382600017823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.517216800013557,8.517254900070839,None,8.574723100056872,8.591382600017823,9.60637310007587,9.723192600067705,9.988737000036053,10.17179270007182,10.38689720002003,10.38689720002003,10.38689720002003,10.38689720002003,11.384032999980263,15.409750399994664,31.75,6.8259551000082865,15.410568000050262,15.42300539999269,15.771825300063938,15.709365700022317,pilot,001,2026-04-25_19h55.12.496,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h55.13.560829 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 80,20\OZ 80,20\1K OZ 8020.png",Poprzedni badani wykryli w tej twarzy oczekiwanie.,zaskoczenie,oczekiwanie,1,80/20 oczekiwanie,Kategorialna Ludzie,Zgodny,Dominacja Prawo oczekiwanie,1,1,0,,,,0,1,1,1,15.771825300063938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.70991249999497,15.709943800000474,None,15.760012899991125,15.771825300063938,16.786800100002438,16.919820800074376,17.169336899998598,17.36880130006466,17.567892200080678,17.567892200080678,17.567892200080678,17.567892200080678,18.58139090007171,,,,,,,,,,,,,,,
