thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,trial_trening.stopped,pilot_suwak.response,pilot_suwak.rt,koniec_treningu.started,spacja_start.started,start_badania.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,False,0.02499329997226596,0.03684640000574291,0.03684640000574291,1.039876400027424,space,0.9812282000202686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185000,001,2026-04-27_11h56.20.853,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 11h56.21.340127 +0200,
,,,,,,,,,,1.0402725000167266,1.0441321999533102,1.0441321999533102,1.1753015000140294,space,0.12373970006592572,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185000,001,2026-04-27_11h56.20.853,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 11h56.21.340127 +0200,
,,,,,,,,,,,,,,,,,1.1755543999606743,1.191310300026089,1.191310300026089,1.3251072999555618,space,0.1174430000828579,None,,,,,,,,,,,,,,,,,,,,,,,,185000,001,2026-04-27_11h56.20.853,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 11h56.21.340127 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,1.3512815999565646,1.3561960000079125,1.8558410999830812,2.0386373000219464,5.047229900024831,5.23006400000304,5.745274899993092,5.929004200035706,6.827003699960187,6.827003699960187,6.827003699960187,6.827003699960187,6.8424458999652416,7.9733562000328675,37.70833333333333,6.6198079999303445,,,,,,,,185000,001,2026-04-27_11h56.20.853,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 11h56.21.340127 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.973738200031221,7.989366199937649,7.989366199937649,9.652218599920161,space,1.6525316999759525,None,185000,001,2026-04-27_11h56.20.853,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 11h56.21.340127 +0200,
