thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_fiksacja2.started,pilot_label_text.stopped,pilot_stim_image.started,pilot_fiksacja2.stopped,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,False,0.002733800036367029,0.007224700006190687,0.007224700006190687,1.2174591000075452,space,1.1822328999987803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,943534,001,2026-04-24_17h51.54.255,untitled_FINAL_NEWEST,,2026.1.1,60.228301398830624,2026-04-24 17h51.54.698937 +0200,
,,,,,,,,,,1.2175483000464737,1.222726900014095,1.222726900014095,2.186502200027462,space,0.9525858999695629,None,,,,,,,,,,,,,,,,,,,,,943534,001,2026-04-24_17h51.54.255,untitled_FINAL_NEWEST,,2026.1.1,60.228301398830624,2026-04-24 17h51.54.698937 +0200,
,,,,,,,,,,,,,,,,,2.186578900029417,2.2027229000232182,2.2027229000232182,2.8851188000408,space,0.673595700005535,None,,,,,,,,,,,,,,943534,001,2026-04-24_17h51.54.255,untitled_FINAL_NEWEST,,2026.1.1,60.228301398830624,2026-04-24 17h51.54.698937 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,2.9122408000403084,2.917853399994783,3.930601700034458,3.99718980002217,6.490635299996939,7.0058542000479065,7.529315899999347,7.533598700014409,8.388213400030509,8.388213400030509,8.388213400030509,8.388213400030509,8.435196400037967,,,,,,,,,
