image_path,etykieta,left_label,right_label,show_label,proporcja_zdjecia,typ_etykiety,warunek,kierunek,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,trial_trening.stopped,koniec_treningu.started,spacja_start.started,start_badania.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,trial.started,fiksacja1.started,label_text.started,fiksacja1.stopped,fiksacja2.started,label_text.stopped,stim_image.started,fiksacja2.stopped,suwak_badanie.started,lewa_etykieta.started,prawa_etykieta.started,pytanie.started,stim_image.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,True,0.015208900033030659,0.029756100033409894,0.029756100033409894,2.883118800004013,space,2.828604100039229,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-24_17h23.42.352,untitled_FINAL_NEWEST,,2026.1.1,60.01518383835468,2026-04-24 17h23.42.741786 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,2.8832099999999627,2.9053567000082694,2.9053567000082694,4.623974200047087,space,1.7100689000217244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-24_17h23.42.352,untitled_FINAL_NEWEST,,2026.1.1,60.01518383835468,2026-04-24 17h23.42.741786 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6240499000414275,4.634881800040603,4.634881800040603,12.419339900021441,space,7.782974699977785,None,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-24_17h23.42.352,untitled_FINAL_NEWEST,,2026.1.1,60.01518383835468,2026-04-24 17h23.42.741786 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.41941680002492,12.41949790000217,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-24_17h23.42.352,untitled_FINAL_NEWEST,,2026.1.1,60.01518383835468,2026-04-24 17h23.42.741786 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.419537300011143,12.430039400001988,12.430039400001988,20.879110900044907,space,8.431453600001987,None,,,,,,,,,,,,,,pilot,001,2026-04-24_17h23.42.352,untitled_FINAL_NEWEST,,2026.1.1,60.01518383835468,2026-04-24 17h23.42.741786 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 50,50\SZ 50,50\1K SZ 5050.png",Model sztucznej inteligencji wykrył w tej twarzy 72% strachu .,strach,złość,1,50/50,Procentowa AI,n/d,Sugestia Lewo strach,0,0,0,0,0,0,0,21.00578070001211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.992788100033067,21.00578070001211,21.987624200002756,22.020479099999648,24.480033300002106,24.496637400006875,25.510227999999188,25.510227999999188,26.391385100025218,26.391385100025218,26.391385100025218,26.391385100025218,26.424556000041775,,,,,,,,,
