image_path,etykieta,left_label,right_label,show_label,proporcja_zdjecia,typ_etykiety,warunek,kierunek,thisN,thisTrialN,thisRepN,spacja_przerwa.keys,suwak_badanie.response,suwak_badanie.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,trial_trening.stopped,pilot_suwak.response,pilot_suwak.rt,koniec_treningu.started,spacja_start.started,start_badania.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,przerwa.started,przerwa.stopped,trials.spacja_przerwa.keys,trial.started,fiksacja1.started,fiksacja1.stopped,label_text.started,label_text.stopped,fiksacja2.started,fiksacja2.stopped,stim_image.started,suwak_badanie.started,lewa_etykieta.started,prawa_etykieta.started,pytanie.started,stim_image.stopped,trial.stopped,trials.suwak_badanie.response,trials.suwak_badanie.rt,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,False,0.3289052000036463,0.3451066000270657,0.3451066000270657,1.869961799995508,space,1.5087095000199042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,051140,001,2026-04-24_19h12.18.078,untitled_FINAL_NEWEST,,2026.1.1,2026-04-24 19h12.19.163828 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8707467000349425,1.8772009999956936,1.8772009999956936,2.111053400032688,space,0.22677549999207258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,051140,001,2026-04-24_19h12.18.078,untitled_FINAL_NEWEST,,2026.1.1,2026-04-24 19h12.19.163828 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1115732000325806,2.1269318000413477,2.1269318000413477,2.3103793000336736,space,0.1735006000380963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,051140,001,2026-04-24_19h12.18.078,untitled_FINAL_NEWEST,,2026.1.1,2026-04-24 19h12.19.163828 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3406125000328757,2.3452540000434965,2.857572600012645,3.0236234000185505,6.032344600011129,6.215152000018861,6.729962700046599,6.914784500026144,7.812309200002346,7.812309200002346,7.812309200002346,7.812309200002346,7.827617700037081,8.492636900045909,41.77083333333333,6.155810299969744,,,,,,,,,,,,,,,,,,,,,,,,,,,051140,001,2026-04-24_19h12.18.078,untitled_FINAL_NEWEST,,2026.1.1,2026-04-24 19h12.19.163828 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.493013300001621,8.50873290002346,8.50873290002346,9.34091820003232,space,0.818950200045947,None,,,,,,,,,,,,,,,,,,,,051140,001,2026-04-24_19h12.18.078,untitled_FINAL_NEWEST,,2026.1.1,2026-04-24 19h12.19.163828 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 50,50\SZ 50,50\1K SZ 5050.png",Model sztucznej inteligencji wykrył w tej twarzy 72% strachu .,strach,złość,1,50/50,Procentowa AI,n/d,Sugestia Lewo strach,0,0,0,None,37.60416666666666,6.463306999998167,0,0,0,0,9.497221000026911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.380670899990946,9.380783700034954,None,9.490827500005253,9.497221000026911,10.004804200027138,10.088236900046468,12.797082800010685,12.979657399991993,13.478586700046435,13.69588010001462,14.891503999999259,14.891503999999259,14.891503999999259,14.891503999999259,14.908136500045657,15.955723999999464,37.60416666666666,6.463306999998167,051140,001,2026-04-24_19h12.18.078,untitled_FINAL_NEWEST,,2026.1.1,2026-04-24 19h12.19.163828 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 80,20\OZ 80,20\1K OZ 8020.png",Poprzedni badani wykryli w tej twarzy oczekiwanie.,zaskoczenie,oczekiwanie,1,80/20 oczekiwanie,Kategorialna Ludzie,Zgodny,Dominacja Prawo oczekiwanie,1,1,0,None,38.85416666666667,6.228616600041278,0,1,1,1,16.02075310004875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.956036999996286,15.956069000007119,None,16.017849700001534,16.02075310004875,16.520135099999607,16.669737400021404,19.379370100039523,19.561663200031035,20.06107560003875,20.26117080001859,21.456926400016528,21.456926400016528,21.456926400016528,21.456926400016528,21.473570300033316,22.25544080004329,38.85416666666667,6.228616600041278,051140,001,2026-04-24_19h12.18.078,untitled_FINAL_NEWEST,,2026.1.1,2026-04-24 19h12.19.163828 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 50,50\RS 50,50\1K RS 5050.png",test,radość,smutek,0,50/50,Kontrolna,kontrolny,Brak,2,2,0,,,,0,2,2,2,22.311630100011826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.255768100032583,22.255792600044515,None,22.30746670003282,22.311630100011826,22.81997140002204,22.969151200028136,25.678650600020774,25.861177400045563,26.37635630002478,26.56056610000087,27.756815100030508,27.756815100030508,27.756815100030508,27.756815100030508,27.773118400014937,,,,,,,,,,,
