8.9390 	INFO 	Loaded monitor calibration from ['2026_03_18 20:30']
8.9789 	WARNING 	User requested fullscreen with size [1090  800], but screen is actually [1920, 1080]. Using actual size
9.8772 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
9.8772 	INFO 	OpenGL version supported by driver is 4..
10.7981 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018D2FB13220>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000018D2FB13610>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000018D3714D7E0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.7981 	EXP 	window1: backgroundImage = ''
10.7981 	EXP 	window1: backgroundFit = 'none'
11.2144 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.2145 	EXP 	window1: recordFrameIntervals = False
11.3658 	EXP 	window1: recordFrameIntervals = True
13.0280 	EXP 	window1: recordFrameIntervals = False
13.0281 	EXP 	Screen (0) actual frame rate measured at 60.10Hz
13.1940 	INFO 	keyboard.Keyboard is using ptb backend.
13.1940 	EXP 	untitled: status = STARTED
13.2206 	EXP 	Created label_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='label_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
13.2635 	EXP 	Created stim_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask=None, maskParams=None, name='stim_image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
13.5901 	EXP 	Created slider_emotion1 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-4, fillColor=None, flip=False, font='Noto Sans', granularity=0.0, labelColor=None, labelHeight=np.float64(0.05), labelWrapWidth=None, labels=('smutek', ''), lineColor=None, markerColor=None, name='slider_emotion1', opacity=None, ori=0.0, pos=array([0. , 0.1]), readOnly=False, self=UNKNOWN, size=array([0.5, 0.1]), startValue=3, style='slider', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='norm', win=Window(...))
13.7481 	EXP 	Created slider_emotion2 = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-5, fillColor=None, flip=False, font='Noto Sans', granularity=0.0, labelColor=None, labelHeight=np.float64(0.05), labelWrapWidth=None, labels=('', 'radość'), lineColor=None, markerColor=None, name='slider_emotion2', opacity=None, ori=0.0, pos=array([ 0. , -0.1]), readOnly=False, self=UNKNOWN, size=array([0.5, 0.1]), startValue=3, style='slider', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='norm', win=Window(...))
0.0078 	EXP 	slider_emotion1: autoLog = True
0.0078 	EXP 	slider_emotion1: styleTweaks = []
0.0078 	EXP 	slider_emotion1: styleTweaks = []
0.0078 	EXP 	slider_emotion1: styleTweaks = []
0.0078 	EXP 	slider_emotion1: styleTweaks = []
0.0078 	EXP 	slider_emotion1: contrast = 1.0
0.0078 	EXP 	slider_emotion1: markerPos = 3
0.0078 	EXP 	slider_emotion1: autoLog = True
0.0078 	EXP 	slider_emotion2: autoLog = True
0.0078 	EXP 	slider_emotion2: styleTweaks = []
0.0078 	EXP 	slider_emotion2: styleTweaks = []
0.0078 	EXP 	slider_emotion2: styleTweaks = []
0.0078 	EXP 	slider_emotion2: styleTweaks = []
0.0078 	EXP 	slider_emotion2: contrast = 1.0
0.0078 	EXP 	slider_emotion2: markerPos = 3
0.0078 	EXP 	slider_emotion2: autoLog = True
0.0161 	EXP 	Imported C:/Users/julia/OneDrive/Pulpit/percepcja_psychopy/conditions.xlsx as conditions, 12 conditions, 3 params
0.0164 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'image_path': 'C:\\Users\\julia\\OneDrive\\Pulpit\\percepcja_psychopy\\photos\\360_F_268212419_ZBJvlgVezhjziaP9aynnMGMLOvjUgNG5.jpg', 'label': 'Ten piesek jest smutny', 'show_label': 1, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0892 	EXP 	label_text: height = np.float64(0.05)
0.0892 	EXP 	label_text: height = np.float64(0.05)
0.0892 	EXP 	label_text: height = np.float64(0.05)
0.0892 	EXP 	label_text: text = 'Ten piesek jest smutny'
0.0892 	EXP 	stim_image: image = 'C:\\Users\\julia\\OneDrive\\Pulpit\\percepcja_psychopy\\photos\\360_F_268212419_ZBJvlgVezhjziaP9aynnMGMLOvjUgNG5.jpg'
0.0892 	EXP 	slider_emotion1: markerPos = None
0.0892 	EXP 	slider_emotion1: markerPos = 3
0.0892 	EXP 	slider_emotion2: markerPos = None
0.0892 	EXP 	slider_emotion2: markerPos = 3
0.0892 	EXP 	slider_emotion2: markerPos = -2.0
0.0892 	EXP 	label_text: autoDraw = True
0.0926 	EXP 	slider_emotion2: markerPos = -2.0
0.0959 	EXP 	slider_emotion2: markerPos = -2.0
0.1107 	EXP 	slider_emotion2: markerPos = -2.0
0.1274 	EXP 	slider_emotion2: markerPos = -2.0
0.1441 	EXP 	slider_emotion2: markerPos = -2.0
0.1607 	EXP 	slider_emotion2: markerPos = -2.0
0.1775 	EXP 	slider_emotion2: markerPos = -2.0
0.1939 	EXP 	slider_emotion2: markerPos = -2.0
0.2107 	EXP 	slider_emotion2: markerPos = -2.0
0.2270 	EXP 	slider_emotion2: markerPos = -2.0
0.2435 	EXP 	slider_emotion2: markerPos = -2.0
0.2604 	EXP 	slider_emotion2: markerPos = -2.0
0.2772 	EXP 	slider_emotion2: markerPos = -2.0
0.2938 	EXP 	slider_emotion2: markerPos = -2.0
0.3105 	EXP 	slider_emotion2: markerPos = -2.0
0.3269 	EXP 	slider_emotion2: markerPos = -2.0
0.3436 	EXP 	slider_emotion2: markerPos = -2.0
0.3603 	EXP 	slider_emotion2: markerPos = -2.0
0.3769 	EXP 	slider_emotion2: markerPos = -2.0
0.3936 	EXP 	slider_emotion2: markerPos = -2.0
0.4101 	EXP 	slider_emotion2: markerPos = -2.0
0.4267 	EXP 	slider_emotion2: markerPos = -2.0
0.4431 	EXP 	slider_emotion2: markerPos = -2.0
0.4599 	EXP 	slider_emotion2: markerPos = -2.0
0.4764 	EXP 	slider_emotion2: markerPos = -2.0
0.4933 	EXP 	slider_emotion2: markerPos = -2.0
0.5098 	EXP 	slider_emotion2: markerPos = -2.0
0.5266 	EXP 	slider_emotion2: markerPos = -2.0
0.5430 	EXP 	slider_emotion2: markerPos = -2.0
0.5597 	EXP 	slider_emotion2: markerPos = -2.0
0.5764 	EXP 	slider_emotion2: markerPos = -2.0
0.5929 	EXP 	slider_emotion2: markerPos = -2.0
0.6096 	EXP 	slider_emotion2: markerPos = -2.0
0.6261 	EXP 	slider_emotion2: markerPos = -2.0
0.6429 	EXP 	slider_emotion2: markerPos = -2.0
0.6596 	EXP 	slider_emotion2: markerPos = -2.0
0.6761 	EXP 	slider_emotion2: markerPos = -2.0
0.6924 	EXP 	slider_emotion2: markerPos = -2.0
0.7090 	EXP 	slider_emotion2: markerPos = -2.0
0.7259 	EXP 	slider_emotion2: markerPos = -2.0
0.7425 	EXP 	slider_emotion2: markerPos = -2.0
0.7589 	EXP 	slider_emotion2: markerPos = -2.0
0.7758 	EXP 	slider_emotion2: markerPos = -2.0
0.7925 	EXP 	slider_emotion2: markerPos = -2.0
0.8090 	EXP 	slider_emotion2: markerPos = -2.0
0.8252 	EXP 	slider_emotion2: markerPos = -2.0
0.8419 	EXP 	slider_emotion2: markerPos = -2.0
0.8585 	EXP 	slider_emotion2: markerPos = -2.0
0.8754 	EXP 	slider_emotion2: markerPos = -2.0
0.8922 	EXP 	slider_emotion2: markerPos = -2.0
0.9088 	EXP 	slider_emotion2: markerPos = -2.0
0.9249 	EXP 	slider_emotion2: markerPos = -2.0
0.9417 	EXP 	slider_emotion2: markerPos = -2.0
0.9585 	EXP 	slider_emotion2: markerPos = -2.0
0.9753 	EXP 	slider_emotion2: markerPos = -2.0
0.9919 	EXP 	slider_emotion2: markerPos = -2.0
1.0089 	EXP 	slider_emotion2: markerPos = -2.0
1.0089 	EXP 	stim_image: autoDraw = True
1.0253 	EXP 	slider_emotion2: markerPos = -2.0
1.0421 	EXP 	slider_emotion2: markerPos = -2.0
1.0587 	EXP 	slider_emotion2: markerPos = -2.0
1.0748 	EXP 	slider_emotion2: markerPos = -2.0
1.0918 	EXP 	slider_emotion2: markerPos = -2.0
1.0918 	EXP 	label_text: autoDraw = False
1.1085 	EXP 	slider_emotion2: markerPos = -2.0
1.1250 	EXP 	slider_emotion2: markerPos = -2.0
1.1416 	EXP 	slider_emotion2: markerPos = -2.0
1.1582 	EXP 	slider_emotion2: markerPos = -2.0
1.1748 	EXP 	slider_emotion2: markerPos = -2.0
1.1918 	EXP 	slider_emotion2: markerPos = -2.0
1.2084 	EXP 	slider_emotion2: markerPos = -2.0
1.2249 	EXP 	slider_emotion2: markerPos = -2.0
1.2415 	EXP 	slider_emotion2: markerPos = -2.0
1.2582 	EXP 	slider_emotion2: markerPos = -2.0
