image_path,etykieta,left_label,right_label,show_label,thisN,thisTrialN,thisRepN,suwak_badanie.response,suwak_badanie.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,trial.started,fiksacja1.started,fiksacja1.stopped,label_text.started,label_text.stopped,fiksacja2.started,fiksacja2.stopped,stim_image.started,suwak_badanie.started,lewa_etykieta.started,prawa_etykieta.started,pytanie.started,stim_image.stopped,trial.stopped,trials.suwak_badanie.response,trials.suwak_badanie.rt,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\ee7bd76502e1d9aea7c74fc5bea75be9.jpg,test,radość,smutek,1,0,0,0,1.68,6.340001700009452,0,0,0,0,0.1974507000122685,,True,0.17814949998864904,0.1974507000122685,0.5111672999919392,0.7106822000059765,1.7079379000060726,1.9082137999939732,2.4060992999875452,2.6141937999927904,3.619382000004407,3.619382000004407,3.619382000004407,3.619382000004407,3.637834199995268,6.499992199998815,1.68,6.340001700009452,pilot,001,2026-04-20_15h34.06.228,untitled_FINAL_NEWEST,,2026.1.1,59.75861106154509,2026-04-20 15h34.06.700988 +0200,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\ee7bd76502e1d9aea7c74fc5bea75be9.jpg,test,strach,złość,1,1,1,0,4.52,5.706572800001595,0,1,1,1,6.544046700000763,,,6.528154800005723,6.544046700000763,7.010445499996422,7.210366499988595,8.207135200005723,8.406371299992315,8.904999699996551,9.104853600001661,10.10183379999944,10.10183379999944,10.10183379999944,10.10183379999944,10.118365100002848,12.232450599985896,4.52,5.706572800001595,pilot,001,2026-04-20_15h34.06.228,untitled_FINAL_NEWEST,,2026.1.1,59.75861106154509,2026-04-20 15h34.06.700988 +0200,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\ee7bd76502e1d9aea7c74fc5bea75be9.jpg,test,zaufanie,wstręt,1,2,2,0,1.36,5.011943699995754,0,2,2,2,12.261726299999282,,,12.25504920000094,12.261726299999282,12.744211599987466,12.943378399999347,13.941593499999726,14.141017999994801,14.639389799995115,14.839210100006312,15.83615329998429,15.83615329998429,15.83615329998429,15.83615329998429,15.852262300002621,17.26910790000693,1.36,5.011943699995754,pilot,001,2026-04-20_15h34.06.228,untitled_FINAL_NEWEST,,2026.1.1,59.75861106154509,2026-04-20 15h34.06.700988 +0200,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\ee7bd76502e1d9aea7c74fc5bea75be9.jpg,test,zaskoczenie,oczekiwanie,1,3,3,0,,,0,3,3,3,17.29829909998807,,,17.29224919999251,17.29829909998807,17.781572800013237,17.980826399987563,18.97743920001085,19.177853100001812,,,,,,,,,,,,,,,,,,,
