8.2835 	INFO 	Loaded monitor calibration from ['2026_03_18 20:30']
8.3037 	WARNING 	User requested fullscreen with size [1090  800], but screen is actually [1920, 1080]. Using actual size
8.9310 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
8.9310 	INFO 	OpenGL version supported by driver is 4..
9.9615 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FA2FE47700>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FA2FE47760>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001FA25DEB580>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.9615 	EXP 	window1: backgroundImage = ''
9.9615 	EXP 	window1: backgroundFit = 'none'
10.4368 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.4369 	EXP 	window1: recordFrameIntervals = False
10.5915 	EXP 	window1: recordFrameIntervals = True
12.2539 	EXP 	window1: recordFrameIntervals = False
12.2540 	EXP 	Screen (0) actual frame rate measured at 60.20Hz
12.4651 	INFO 	keyboard.Keyboard is using ptb backend.
12.4652 	EXP 	untitled: status = STARTED
12.5089 	EXP 	Created label_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='label_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
12.5584 	EXP 	Created stim_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask=None, maskParams=None, name='stim_image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
13.0003 	EXP 	Created emotion_rating = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Noto Sans', granularity=0.0, labelColor=None, labelHeight=np.float64(0.05), labelWrapWidth=None, labels=('smutek', 'radość'), lineColor=None, markerColor=None, name='emotion_rating', opacity=None, ori=0.0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([0.5, 0.1]), startValue=None, style='slider', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='norm', win=Window(...))
0.0082 	EXP 	emotion_rating: autoLog = True
0.0082 	EXP 	emotion_rating: styleTweaks = []
0.0082 	EXP 	emotion_rating: styleTweaks = []
0.0082 	EXP 	emotion_rating: styleTweaks = []
0.0082 	EXP 	emotion_rating: styleTweaks = []
0.0082 	EXP 	emotion_rating: contrast = 1.0
0.0082 	EXP 	emotion_rating: markerPos = None
0.0082 	EXP 	emotion_rating: autoLog = True
0.0216 	EXP 	Imported C:/Users/julia/OneDrive/Pulpit/percepcja_psychopy/conditions.xlsx as conditions, 12 conditions, 3 params
0.0220 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'image_path': 'C:\\Users\\julia\\OneDrive\\Pulpit\\percepcja_psychopy\\photos\\360_F_268212419_ZBJvlgVezhjziaP9aynnMGMLOvjUgNG5.jpg', 'label': 'Ten piesek jest smutny', 'show_label': 1, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.1121 	EXP 	label_text: height = np.float64(0.05)
0.1121 	EXP 	label_text: height = np.float64(0.05)
0.1121 	EXP 	label_text: height = np.float64(0.05)
0.1121 	EXP 	label_text: text = 'Ten piesek jest smutny'
0.1121 	EXP 	stim_image: image = 'C:\\Users\\julia\\OneDrive\\Pulpit\\percepcja_psychopy\\photos\\360_F_268212419_ZBJvlgVezhjziaP9aynnMGMLOvjUgNG5.jpg'
0.1121 	EXP 	emotion_rating: markerPos = None
0.1121 	EXP 	emotion_rating: markerPos = None
0.1121 	EXP 	label_text: autoDraw = True
1.0153 	EXP 	stim_image: autoDraw = True
1.1157 	EXP 	label_text: autoDraw = False
2.0132 	EXP 	emotion_rating: autoDraw = True
2.0292 	EXP 	stim_image: autoDraw = False
2.7446 	DATA 	Mouse: Left button down, pos=(969,540)
2.7604 	EXP 	emotion_rating: markerPos = np.float64(3.075)
2.7768 	EXP 	emotion_rating: markerPos = np.float64(3.066666666666667)
2.7933 	EXP 	emotion_rating: markerPos = np.float64(3.058333333333333)
2.8101 	EXP 	emotion_rating: markerPos = np.float64(3.033333333333333)
2.8270 	EXP 	emotion_rating: markerPos = np.float64(2.9416666666666664)
2.8436 	EXP 	emotion_rating: markerPos = np.float64(2.825)
2.8597 	EXP 	emotion_rating: markerPos = np.float64(2.65)
2.8766 	EXP 	emotion_rating: markerPos = np.float64(2.55)
2.8932 	EXP 	emotion_rating: markerPos = np.float64(2.3583333333333334)
2.9099 	EXP 	emotion_rating: markerPos = np.float64(2.275)
2.9266 	EXP 	emotion_rating: markerPos = np.float64(2.15)
2.9434 	EXP 	emotion_rating: markerPos = np.float64(2.0416666666666665)
2.9602 	EXP 	emotion_rating: markerPos = np.float64(2.0083333333333333)
2.9767 	EXP 	emotion_rating: markerPos = np.float64(1.9166666666666667)
2.9929 	EXP 	emotion_rating: markerPos = np.float64(1.8916666666666666)
3.0097 	EXP 	emotion_rating: markerPos = np.float64(1.85)
3.0258 	EXP 	emotion_rating: markerPos = np.float64(1.8166666666666667)
3.0430 	EXP 	emotion_rating: markerPos = np.float64(1.775)
3.0597 	EXP 	emotion_rating: markerPos = np.float64(1.725)
3.0760 	EXP 	emotion_rating: markerPos = np.float64(1.7083333333333333)
3.0928 	EXP 	emotion_rating: markerPos = np.float64(1.6833333333333333)
3.1096 	EXP 	emotion_rating: markerPos = np.float64(1.6666666666666667)
3.1261 	EXP 	emotion_rating: markerPos = np.float64(1.6583333333333334)
3.1424 	EXP 	emotion_rating: markerPos = np.float64(1.65)
3.1592 	EXP 	emotion_rating: markerPos = np.float64(1.65)
3.1759 	EXP 	emotion_rating: markerPos = np.float64(1.65)
3.1928 	EXP 	emotion_rating: markerPos = np.float64(1.65)
3.2092 	EXP 	emotion_rating: markerPos = np.float64(1.65)
3.2255 	EXP 	emotion_rating: markerPos = np.float64(1.65)
3.2422 	EXP 	emotion_rating: markerPos = np.float64(1.6333333333333333)
3.2588 	EXP 	emotion_rating: markerPos = np.float64(1.625)
3.2755 	EXP 	emotion_rating: markerPos = np.float64(1.6166666666666667)
3.2921 	EXP 	emotion_rating: markerPos = np.float64(1.6083333333333334)
3.3089 	EXP 	emotion_rating: markerPos = np.float64(1.6083333333333334)
3.3254 	EXP 	emotion_rating: markerPos = np.float64(1.6083333333333334)
3.3279 	DATA 	Mouse:  Left button up, pos=(793,513)
3.3422 	EXP 	emotion_rating: markerPos = np.float64(1.6083333333333334)
3.3431 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'image_path': 'C:\\Users\\julia\\OneDrive\\Pulpit\\percepcja_psychopy\\photos\\dachshund-8910099_640.jpg', 'label': 'Ten piesek jest wesoły', 'show_label': 0, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
3.3656 	EXP 	label_text: autoDraw = False
3.3656 	EXP 	stim_image: autoDraw = False
3.3656 	EXP 	emotion_rating: autoDraw = False
3.3656 	EXP 	label_text: height = np.float64(0.05)
3.3656 	EXP 	label_text: height = np.float64(0.05)
3.3656 	EXP 	label_text: height = np.float64(0.05)
3.3656 	EXP 	label_text: text = 'Ten piesek jest wesoły'
3.3656 	EXP 	stim_image: image = 'C:\\Users\\julia\\OneDrive\\Pulpit\\percepcja_psychopy\\photos\\dachshund-8910099_640.jpg'
3.3656 	EXP 	emotion_rating: markerPos = None
3.3656 	EXP 	emotion_rating: markerPos = None
3.3656 	EXP 	label_text: autoDraw = True
4.3568 	EXP 	stim_image: autoDraw = True
4.3734 	EXP 	label_text: autoDraw = False
5.3534 	EXP 	emotion_rating: autoDraw = True
5.3698 	EXP 	stim_image: autoDraw = False
5.8538 	DATA 	Mouse: Left button down, pos=(964,529)
5.8687 	EXP 	emotion_rating: markerPos = np.float64(3.033333333333333)
5.8852 	EXP 	emotion_rating: markerPos = np.float64(3.066666666666667)
5.9017 	EXP 	emotion_rating: markerPos = np.float64(3.075)
5.9184 	EXP 	emotion_rating: markerPos = np.float64(3.158333333333333)
5.9346 	EXP 	emotion_rating: markerPos = np.float64(3.2916666666666665)
5.9514 	EXP 	emotion_rating: markerPos = np.float64(3.4)
5.9684 	EXP 	emotion_rating: markerPos = np.float64(3.6083333333333334)
5.9853 	EXP 	emotion_rating: markerPos = np.float64(3.7666666666666666)
6.0015 	EXP 	emotion_rating: markerPos = np.float64(3.966666666666667)
6.0180 	EXP 	emotion_rating: markerPos = np.float64(4.05)
6.0352 	EXP 	emotion_rating: markerPos = np.float64(4.1)
6.0511 	EXP 	emotion_rating: markerPos = np.float64(4.133333333333333)
6.0678 	EXP 	emotion_rating: markerPos = np.float64(4.141666666666667)
6.0842 	EXP 	emotion_rating: markerPos = np.float64(4.15)
6.1008 	EXP 	emotion_rating: markerPos = np.float64(4.175)
6.1178 	EXP 	emotion_rating: markerPos = np.float64(4.2)
6.1347 	EXP 	emotion_rating: markerPos = np.float64(4.25)
6.1508 	EXP 	emotion_rating: markerPos = np.float64(4.258333333333333)
6.1675 	EXP 	emotion_rating: markerPos = np.float64(4.283333333333333)
6.1842 	EXP 	emotion_rating: markerPos = np.float64(4.3)
6.2009 	EXP 	emotion_rating: markerPos = np.float64(4.325)
6.2175 	EXP 	emotion_rating: markerPos = np.float64(4.341666666666667)
6.2339 	EXP 	emotion_rating: markerPos = np.float64(4.35)
6.2508 	EXP 	emotion_rating: markerPos = np.float64(4.358333333333333)
6.2674 	EXP 	emotion_rating: markerPos = np.float64(4.358333333333333)
6.2838 	EXP 	emotion_rating: markerPos = np.float64(4.366666666666667)
6.3011 	EXP 	emotion_rating: markerPos = np.float64(4.366666666666667)
6.3170 	EXP 	emotion_rating: markerPos = np.float64(4.375)
6.3337 	EXP 	emotion_rating: markerPos = np.float64(4.383333333333333)
6.3506 	EXP 	emotion_rating: markerPos = np.float64(4.383333333333333)
6.3675 	EXP 	emotion_rating: markerPos = np.float64(4.383333333333333)
6.3835 	EXP 	emotion_rating: markerPos = np.float64(4.383333333333333)
6.4001 	EXP 	emotion_rating: markerPos = np.float64(4.383333333333333)
6.4168 	EXP 	emotion_rating: markerPos = np.float64(4.383333333333333)
6.4338 	EXP 	emotion_rating: markerPos = np.float64(4.383333333333333)
6.4505 	EXP 	emotion_rating: markerPos = np.float64(4.383333333333333)
6.4513 	DATA 	Mouse:  Left button up, pos=(1126,533)
6.4673 	EXP 	emotion_rating: markerPos = np.float64(4.383333333333333)
6.4684 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'image_path': 'C:\\Users\\julia\\OneDrive\\Pulpit\\percepcja_psychopy\\photos\\ee7bd76502e1d9aea7c74fc5bea75be9.jpg', 'label': 'Ten piesek jest smutny', 'show_label': 0, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
6.4864 	EXP 	label_text: autoDraw = False
6.4864 	EXP 	stim_image: autoDraw = False
6.4864 	EXP 	emotion_rating: autoDraw = False
6.4864 	EXP 	label_text: height = np.float64(0.05)
6.4864 	EXP 	label_text: height = np.float64(0.05)
6.4864 	EXP 	label_text: height = np.float64(0.05)
6.4864 	EXP 	label_text: text = 'Ten piesek jest smutny'
6.4864 	EXP 	stim_image: image = 'C:\\Users\\julia\\OneDrive\\Pulpit\\percepcja_psychopy\\photos\\ee7bd76502e1d9aea7c74fc5bea75be9.jpg'
6.4864 	EXP 	emotion_rating: markerPos = None
6.4864 	EXP 	emotion_rating: markerPos = None
6.4864 	EXP 	label_text: autoDraw = True
7.4810 	EXP 	stim_image: autoDraw = True
7.4978 	EXP 	label_text: autoDraw = False
8.4785 	EXP 	emotion_rating: autoDraw = True
8.4950 	EXP 	stim_image: autoDraw = False
9.0781 	DATA 	Mouse: Left button down, pos=(1045,550)
9.0930 	EXP 	emotion_rating: markerPos = np.float64(3.7083333333333335)
9.1095 	EXP 	emotion_rating: markerPos = np.float64(3.7083333333333335)
9.1259 	EXP 	emotion_rating: markerPos = np.float64(3.6916666666666664)
9.1423 	EXP 	emotion_rating: markerPos = np.float64(3.675)
9.1591 	EXP 	emotion_rating: markerPos = np.float64(3.65)
9.1754 	EXP 	emotion_rating: markerPos = np.float64(3.6)
9.1924 	EXP 	emotion_rating: markerPos = np.float64(3.533333333333333)
9.2091 	EXP 	emotion_rating: markerPos = np.float64(3.4166666666666665)
9.2255 	EXP 	emotion_rating: markerPos = np.float64(3.325)
9.2423 	EXP 	emotion_rating: markerPos = np.float64(3.1666666666666665)
9.2588 	EXP 	emotion_rating: markerPos = np.float64(3.025)
9.2760 	EXP 	emotion_rating: markerPos = np.float64(2.833333333333333)
9.2923 	EXP 	emotion_rating: markerPos = np.float64(2.716666666666667)
9.3085 	EXP 	emotion_rating: markerPos = np.float64(2.6416666666666666)
9.3254 	EXP 	emotion_rating: markerPos = np.float64(2.583333333333333)
9.3423 	EXP 	emotion_rating: markerPos = np.float64(2.5583333333333336)
9.3587 	EXP 	emotion_rating: markerPos = np.float64(2.466666666666667)
9.3752 	EXP 	emotion_rating: markerPos = np.float64(2.3916666666666666)
9.3917 	EXP 	emotion_rating: markerPos = np.float64(2.35)
9.4083 	EXP 	emotion_rating: markerPos = np.float64(2.283333333333333)
9.4252 	EXP 	emotion_rating: markerPos = np.float64(2.225)
9.4417 	EXP 	emotion_rating: markerPos = np.float64(2.1916666666666664)
9.4581 	EXP 	emotion_rating: markerPos = np.float64(2.15)
9.4747 	EXP 	emotion_rating: markerPos = np.float64(2.0833333333333335)
9.4915 	EXP 	emotion_rating: markerPos = np.float64(1.9416666666666667)
9.5082 	EXP 	emotion_rating: markerPos = np.float64(1.75)
9.5248 	EXP 	emotion_rating: markerPos = np.float64(1.625)
9.5419 	EXP 	emotion_rating: markerPos = np.float64(1.35)
