image_path,etykieta,left_label,right_label,show_label,proporcja_zdjecia,typ_etykiety,warunek,kierunek,thisN,thisTrialN,thisRepN,spacja_przerwa.keys,suwak_badanie.response,suwak_badanie.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,suwaki_instrukcja.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_stim_image.stopped,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,trial_trening.stopped,pilot_suwak.response,pilot_suwak.rt,koniec_treningu.started,spacja_start.started,start_badania.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,przerwa.started,przerwa.stopped,trials.spacja_przerwa.keys,trial.started,label_text.started,label_text.stopped,fiksacja2.started,fiksacja2.stopped,stim_image.started,stim_image.stopped,suwak_badanie.started,lewa_etykieta.started,prawa_etykieta.started,pytanie.started,trial.stopped,trials.suwak_badanie.response,trials.suwak_badanie.rt,oddzielenie_triali.started,text.started,oddzielenie_triali.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,False,0.0224180999211967,0.033024100004695356,0.033024100004695356,1.064340699929744,space,1.0178323000436649,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718721,001,2026-04-27_16h54.05.553,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 16h54.05.998862 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0646155999274924,1.0754269999451935,1.0754269999451935,1.0754269999451935,1.524699299945496,space,0.4314674000488594,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718721,001,2026-04-27_16h54.05.553,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 16h54.05.998862 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5252281998982653,1.5410087999189273,1.5410087999189273,3.3700093999505043,space,1.8177086000796407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718721,001,2026-04-27_16h54.05.553,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 16h54.05.998862 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.443431199993938,3.4478390999138355,3.9504881999455392,4.083854099968448,7.092081899987534,7.275041499990039,7.7903635000111535,7.9740552000002936,9.286378599936143,9.36981039994862,9.36981039994862,9.36981039994862,9.36981039994862,11.015680399956182,37.91666666666667,7.571656899992377,,,,,,,,,,,,,,,,,,,,,,,,,,,,718721,001,2026-04-27_16h54.05.553,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 16h54.05.998862 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.016123799956404,11.031258499948308,11.031258499948308,11.763204299961217,space,0.7289084999356419,None,,,,,,,,,,,,,,,,,,,,,718721,001,2026-04-27_16h54.05.553,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 16h54.05.998862 +0200,
photos/1K_SZ_5050.png,Model sztucznej inteligencji wykrył w tej twarzy 72% strachu .,strach,złość,4,50/50,Procentowa AI,n/d,Sugestia Lewo strach,0,0,0,None,37.39583333333334,8.413610900053754,0,0,0,0,11.871795399929397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.801004500011913,11.801042399951257,None,11.867923999903724,11.871795399929397,15.884946499951184,16.001031999941915,16.76575259992387,16.96625979989767,18.278372499975376,18.461015500011854,18.461015500011854,18.461015500011854,18.461015500011854,20.290222999989055,37.39583333333334,8.413610900053754,20.291147199925035,20.30570969998371,22.301001199986786,718721,001,2026-04-27_16h54.05.553,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 16h54.05.998862 +0200,
photos/1K_OZ_8020.png,Poprzedni badani wykryli w tej twarzy oczekiwanie.,zaskoczenie,oczekiwanie,4,80/20 oczekiwanie,Kategorialna Ludzie,Zgodny,Dominacja Prawo oczekiwanie,1,1,0,None,-32.70833333333333,7.732203799998388,0,1,1,1,22.376455499907024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.302456800010987,22.3025195999071,None,22.372362699941732,22.376455499907024,26.38959589996375,26.50596769992262,27.27051019994542,27.45409249991644,28.766055399901234,28.96550859999843,28.96550859999843,28.96550859999843,28.96550859999843,30.11402330000419,-32.70833333333333,7.732203799998388,30.115247100009583,30.129319499945268,32.124079299974255,718721,001,2026-04-27_16h54.05.553,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 16h54.05.998862 +0200,
photos/1K_RS_5050.png,test,radość,smutek,0,50/50,Kontrolna,kontrolny,Brak,2,2,0,,,,0,2,2,2,32.180903999949805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.125468399957754,32.12553299998399,None,32.17684979992919,32.180903999949805,32.180903999949805,32.33974089997355,33.10460219997913,33.28836549993139,34.6005161999492,34.78325360000599,34.78325360000599,34.78325360000599,34.78325360000599,,,,,,,,,,,,,,
