11.7512 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
11.7528 	INFO 	Loaded monitor calibration from ['2026_03_18 20:30']
12.3381 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
12.3381 	INFO 	OpenGL version supported by driver is 4..
13.4170 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025FAB6EA1A0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000025FAB6EA200>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000025FACF536A0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(560.0), np.float64(240.0)], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.4171 	EXP 	window1: backgroundImage = ''
13.4171 	EXP 	window1: backgroundFit = 'none'
13.4692 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4832 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.4971 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5107 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5248 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5383 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5525 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5666 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5799 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.5924 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6062 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6200 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6338 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6478 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6608 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6753 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.6892 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7026 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7161 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7302 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7429 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.7435 	DEBUG 	Uploading Texture Font fontname to graphics card
13.7574 	DEBUG 	Upload of Texture Font fontname complete
13.7895 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8044 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8186 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
13.8190 	DEBUG 	Uploading Texture Font fontname to graphics card
13.8322 	DEBUG 	Upload of Texture Font fontname complete
13.8350 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.8350 	EXP 	window1: recordFrameIntervals = False
14.0309 	EXP 	window1: recordFrameIntervals = True
15.6926 	EXP 	window1: recordFrameIntervals = False
15.6926 	EXP 	Screen (0) actual frame rate measured at 60.45Hz
15.7255 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7384 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7522 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7664 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7815 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.7957 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.8092 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.8226 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.8382 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.8523 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
15.8527 	DEBUG 	Uploading Texture Font fontname to graphics card
15.8532 	DEBUG 	Upload of Texture Font fontname complete
16.0567 	INFO 	keyboard.Keyboard is using ptb backend.
16.0568 	EXP 	untitled_FINAL_NEWEST: status = STARTED
16.4483 	EXP 	Created label_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='label_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.4969 	EXP 	Created stim_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=np.False_, flipVert=np.False_, image='default.png', interpolate=True, mask=None, maskParams=None, name='stim_image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
16.5426 	EXP 	Created suwak_badanie = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-4, fillColor=None, flip=False, font='Noto Sans', granularity=0.0, labelColor=None, labelHeight=np.float64(0.05), labelWrapWidth=None, labels=None, lineColor=None, markerColor=None, name='suwak_badanie', opacity=None, ori=0.0, pos=array([ 0. , -0.5]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=0, style='slider', styleTweaks=[], ticks=ndarray(...), units='norm', win=Window(...))
16.5434 	EXP 	Created lewa_etykieta = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='lewa_etykieta', opacity=1, ori=0.0, pos=array([-0.55, -0.05]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.5440 	EXP 	Created prawa_etykieta = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='prawa_etykieta', opacity=1, ori=0.0, pos=array([ 0.55, -0.05]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.6335 	EXP 	Created fiksacja1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='fiksacja1', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.6352 	EXP 	Created fiksacja2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.1), italic=False, languageStyle='LTR', name='fiksacja2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='+', units='height', win=Window(...), wrapWidth=1)
16.6587 	EXP 	Created pytanie = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.04), italic=False, languageStyle='LTR', name='pytanie', opacity=1, ori=0.0, pos=array([0.  , 0.25]), rgb=UNKNOWN, text='Jaką emocję przedstawiała twarz?', units='height', win=Window(...), wrapWidth=1)
0.0137 	EXP 	suwak_badanie: autoLog = True
0.0137 	EXP 	suwak_badanie: styleTweaks = []
0.0137 	EXP 	suwak_badanie: styleTweaks = []
0.0137 	EXP 	suwak_badanie: styleTweaks = []
0.0137 	EXP 	suwak_badanie: styleTweaks = []
0.0137 	EXP 	suwak_badanie: contrast = 1.0
0.0137 	EXP 	suwak_badanie: markerPos = 0
0.0137 	EXP 	suwak_badanie: autoLog = True
0.0304 	DEBUG 	Read excel file with openpyxl: conditions.xlsx
0.0340 	EXP 	Imported conditions.xlsx as conditions, 32 conditions, 9 params
0.0351 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'image_path': 'C:\\Users\\julia\\OneDrive\\Pulpit\\percepcja_psychopy\\photos\\Twarze 50,50\\SZ 50,50\\1K SZ 5050.png', 'etykieta': 'Model sztucznej inteligencji wykrył w tej twarzy 72% strachu .', 'left_label': 'strach', 'right_label': 'złość', 'show_label': 1, 'proporcja_zdjecia': '50/50', 'typ_etykiety': 'Procentowa AI', 'warunek': 'n/d', 'kierunek': 'Sugestia Lewo strach', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.1470 	EXP 	label_text: height = np.float64(0.05)
0.1470 	EXP 	label_text: height = np.float64(0.05)
0.1470 	EXP 	label_text: height = np.float64(0.05)
0.1470 	EXP 	label_text: text = 'Model sztucznej inteligencji wykrył w tej twarzy 72% strachu .'
0.1470 	EXP 	stim_image: image = 'C:\\Users\\julia\\OneDrive\\Pulpit\\percepcja_psychopy\\photos\\Twarze 50,50\\SZ 50,50\\1K SZ 5050.png'
0.1470 	EXP 	suwak_badanie: markerPos = None
0.1470 	EXP 	suwak_badanie: markerPos = 0
0.1470 	EXP 	lewa_etykieta: height = np.float64(0.05)
0.1470 	EXP 	lewa_etykieta: height = np.float64(0.05)
0.1470 	EXP 	lewa_etykieta: height = np.float64(0.05)
0.1470 	EXP 	lewa_etykieta: text = 'strach'
0.1470 	EXP 	prawa_etykieta: height = np.float64(0.05)
0.1470 	EXP 	prawa_etykieta: height = np.float64(0.05)
0.1470 	EXP 	prawa_etykieta: height = np.float64(0.05)
