image_path,etykieta,left_label,right_label,show_label,thisN,thisTrialN,thisRepN,suwak_badanie.response,suwak_badanie.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,trial.started,fiksacja1.started,fiksacja1.stopped,label_text.started,fiksacja2.started,label_text.stopped,stim_image.started,fiksacja2.stopped,suwak_badanie.started,lewa_etykieta.started,prawa_etykieta.started,pytanie.started,stim_image.stopped,trial.stopped,trials.suwak_badanie.response,trials.suwak_badanie.rt,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\ee7bd76502e1d9aea7c74fc5bea75be9.jpg,test,radość,smutek,1,0,0,0,40.41666666666667,8.009083800017834,0,0,0,0,0.05093650001799688,,False,0.047469900018768385,0.05093650001799688,1.06160070002079,1.1112479000003077,3.6050492000067607,3.621223900001496,4.602416200010339,4.619309900008375,5.499470400012797,5.499470400012797,5.499470400012797,5.499470400012797,5.516296200017678,8.0608395000163,40.41666666666667,8.009083800017834,991717,001,2026-04-20_16h00.30.254,untitled_FINAL_NEWEST,,2026.1.1,60.088967717509604,2026-04-20 16h00.30.453514 +0200,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\ee7bd76502e1d9aea7c74fc5bea75be9.jpg,test,strach,złość,1,1,1,0,-39.58333333333333,7.471628400002373,0,1,1,1,8.080168100015726,,,8.07750440001837,8.080168100015726,9.089864500012482,9.173066800023662,11.666061700001592,11.682887200004188,12.66389860000345,12.680469700018875,13.560833199997433,13.560833199997433,13.560833199997433,13.560833199997433,13.577643600001466,15.556877600000007,-39.58333333333333,7.471628400002373,991717,001,2026-04-20_16h00.30.254,untitled_FINAL_NEWEST,,2026.1.1,60.088967717509604,2026-04-20 16h00.30.453514 +0200,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\ee7bd76502e1d9aea7c74fc5bea75be9.jpg,test,zaufanie,wstręt,1,2,2,0,40.83333333333333,8.081087400001707,0,2,2,2,15.582363200024702,,,15.579591600020649,15.582363200024702,16.58624420000706,16.669332200021017,19.162440100015374,19.178815100021893,20.160133400000632,20.176793000020552,21.057431100023678,21.057431100023678,21.057431100023678,21.057431100023678,21.073766900022747,23.668079499999294,40.83333333333333,8.081087400001707,991717,001,2026-04-20_16h00.30.254,untitled_FINAL_NEWEST,,2026.1.1,60.088967717509604,2026-04-20 16h00.30.453514 +0200,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\ee7bd76502e1d9aea7c74fc5bea75be9.jpg,test,zaskoczenie,oczekiwanie,1,3,3,0,-30.833333333333336,7.401428599987412,0,3,3,3,23.686157200019807,,,23.6826168000116,23.686157200019807,24.697144300007494,24.7805309999967,27.273388700006763,27.290323799999896,28.2713694999984,28.287917000008747,29.16861780002364,29.16861780002364,29.16861780002364,29.16861780002364,29.185112900013337,31.09782730002189,-30.833333333333336,7.401428599987412,991717,001,2026-04-20_16h00.30.254,untitled_FINAL_NEWEST,,2026.1.1,60.088967717509604,2026-04-20 16h00.30.453514 +0200,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\ee7bd76502e1d9aea7c74fc5bea75be9.jpg,test,radość,smutek,1,4,4,0,36.77083333333333,7.5702950000122655,0,4,4,4,31.117441200010944,,,31.113543600018602,31.117441200010944,32.12675000002491,32.21001880001859,34.703257200017106,34.72006180000608,35.700873300025705,35.71730750001734,36.598361300013494,36.598361300013494,36.598361300013494,36.598361300013494,36.614509700011695,38.69393200002378,36.77083333333333,7.5702950000122655,991717,001,2026-04-20_16h00.30.254,untitled_FINAL_NEWEST,,2026.1.1,60.088967717509604,2026-04-20 16h00.30.453514 +0200,
C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\ee7bd76502e1d9aea7c74fc5bea75be9.jpg,test,strach,złość,1,5,5,0,,,0,5,5,5,38.710209900018526,,,38.706551100010984,38.710209900018526,39.72295190001023,39.80609320002259,42.2988879000186,42.31581010000082,43.29703770001652,43.31363190000411,44.19429070001934,44.19429070001934,44.19429070001934,44.19429070001934,44.21074440001394,,,,,,,,,,,,
