image_path,etykieta,left_label,right_label,show_label,proporcja_zdjecia,typ_etykiety,warunek,kierunek,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,spacja_przerwa.keys,thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,trial_trening.stopped,pilot_suwak.response,pilot_suwak.rt,koniec_treningu.started,spacja_start.started,start_badania.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,przerwa.started,przerwa.stopped,trials.spacja_przerwa.keys,trial.started,label_text.started,label_text.stopped,polygon.started,polygon.stopped,stim_image.started,stim_image.stopped,suwak_badanie.started,lewa_etykieta.started,prawa_etykieta.started,pytanie.started,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,False,0.025308299926109612,0.0354313999414444,0.0354313999414444,0.7480224999599159,space,0.6954239999176934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103330,001,2026-04-27_11h56.58.462,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 11h56.58.940513 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7484098999993876,0.7560631999513134,0.7560631999513134,0.8728991999523714,space,0.10980870004277676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103330,001,2026-04-27_11h56.58.462,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 11h56.58.940513 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8733835999155417,0.8886729999212548,0.8886729999212548,1.0063950999174267,space,0.1123361000791192,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103330,001,2026-04-27_11h56.58.462,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 11h56.58.940513 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.031338999979198,1.0354847999988124,1.5369419999187812,1.719595899921842,4.7278697999427095,4.910994099918753,5.4263401000062,5.610218599904329,6.507880499935709,6.507880499935709,6.507880499935709,6.507880499935709,6.5231518999207765,7.022993399994448,31.145833333333343,5.9882762000197545,,,,,,,,,,,,,,,,,,,,,,103330,001,2026-04-27_11h56.58.462,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 11h56.58.940513 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.023411899921484,7.038694499991834,7.038694499991834,8.651695500011556,space,1.5954969000304118,None,,,,,,,,,,,,,,,103330,001,2026-04-27_11h56.58.462,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 11h56.58.940513 +0200,
photos/1K_SZ_5050.png,Model sztucznej inteligencji wykrył w tej twarzy 72% strachu .,strach,złość,4,50/50,Procentowa AI,n/d,Sugestia Lewo strach,0,0,0,0,0,0,0,,8.744275399949402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.669766400009394,8.669810299994424,None,8.74026699992828,8.744275399949402,12.756087699905038,12.872871899977326,13.121602999977767,13.322668499895371,14.534398499992676,14.534398499992676,14.534398499992676,14.534398499992676,14.534398499992676,,,,,,,,
