8.6335 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
8.6344 	INFO 	Loaded monitor calibration from ['2026_03_18 20:30']
9.1756 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
9.1756 	INFO 	OpenGL version supported by driver is 4..
10.3089 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000023ADDB80040>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000023ADDB800A0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.6549, 0.6549, 0.6549]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000023AD56B1720>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(560.0), np.float64(240.0)], screen=0, size=array([800, 600]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.3089 	EXP 	window1: backgroundImage = ''
10.3090 	EXP 	window1: backgroundFit = 'none'
10.3741 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.3909 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.4107 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.4303 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.4477 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.4670 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.4854 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.5021 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.5182 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.5356 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.5547 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.5726 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.5906 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6086 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6259 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6429 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6597 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6787 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.6983 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.7181 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.7355 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.7540 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.7782 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.7979 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8148 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8316 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8496 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8675 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.8684 	DEBUG 	Uploading Texture Font fontname to graphics card
10.8804 	DEBUG 	Upload of Texture Font fontname complete
10.9216 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.9398 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.9403 	DEBUG 	Uploading Texture Font fontname to graphics card
10.9598 	DEBUG 	Upload of Texture Font fontname complete
11.2913 	INFO 	keyboard.Keyboard is using ptb backend.
11.2913 	EXP 	untitled_FINAL_NEWEST: status = STARTED
11.4790 	EXP 	Created text_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.03), italic=False, languageStyle='LTR', name='text_instr', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.5)
11.5190 	EXP 	Created suwak_info = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.03), italic=False, languageStyle='LTR', name='suwak_info', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.3)
11.5712 	EXP 	Created proba_testowa = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.04), italic=False, languageStyle='LTR', name='proba_testowa', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1.4)
11.5770 	EXP 	Created pilot_label_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1., -1., -1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='pilot_label_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1.3)
