image_path,etykieta,left_label,right_label,show_label,proporcja_zdjecia,typ_etykiety,warunek,kierunek,thisN,thisTrialN,thisRepN,suwak_badanie.response,suwak_badanie.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,trial.started,fiksacja1.started,label_text.started,fiksacja1.stopped,label_text.stopped,fiksacja2.started,stim_image.started,fiksacja2.stopped,suwak_badanie.started,lewa_etykieta.started,prawa_etykieta.started,pytanie.started,stim_image.stopped,trial.stopped,trials.suwak_badanie.response,trials.suwak_badanie.rt,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 50,50\SZ 50,50\1K SZ 5050.png",Model sztucznej inteligencji wykrył w tej twarzy 72% strachu .,strach,złość,1,50/50,Procentowa AI,n/d,Sugestia Lewo strach,0,0,0,34.5,7.300031000049785,0,0,0,0,0.1376573999878019,,True,0.1202214999939315,0.1376573999878019,1.102852099982556,1.152720700018108,3.612745599995833,3.612745599995833,4.610324100009166,4.634362399985548,5.525859799992759,5.525859799992759,5.525859799992759,5.525859799992759,5.5452517999801785,7.444814599992242,34.5,7.300031000049785,pilot,001,2026-04-24_16h17.28.945,untitled_FINAL_NEWEST,,2026.1.1,60.212308604545946,2026-04-24 16h17.29.281299 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 80,20\OZ 80,20\1K OZ 8020.png",Poprzedni badani wykryli w tej twarzy oczekiwanie.,zaskoczenie,oczekiwanie,1,80/20 oczekiwanie,Kategorialna Ludzie,Zgodny,Dominacja Prawo oczekiwanie,1,1,0,-23.250000000000004,6.891729300026782,0,1,1,1,7.569302199990489,,,7.553744799981359,7.569302199990489,8.54920619999757,8.582957100006752,11.059116899967194,11.059116899967194,12.056363200012129,12.072768500016537,12.953350199968554,12.953350199968554,12.953350199968554,12.953350199968554,12.970040899992455,14.45485609996831,-23.250000000000004,6.891729300026782,pilot,001,2026-04-24_16h17.28.945,untitled_FINAL_NEWEST,,2026.1.1,60.212308604545946,2026-04-24 16h17.29.281299 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 50,50\RS 50,50\1K RS 5050.png",kontrolna,radość,smutek,0,50/50,Kontrolna,kontrolny,Brak,2,2,0,34.000000000000014,7.090374700026587,0,2,2,2,14.532080699980725,,,14.523985799984075,14.532080699980725,15.562934099987615,15.546337499981746,18.072886599984486,18.056824399973266,19.070719700015616,19.070719700015616,19.968078500009142,19.968078500009142,19.968078500009142,19.968078500009142,19.984328499995172,21.616541599971242,34.000000000000014,7.090374700026587,pilot,001,2026-04-24_16h17.28.945,untitled_FINAL_NEWEST,,2026.1.1,60.212308604545946,2026-04-24 16h17.29.281299 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 80,20\ZW 80,20\1K ZW 8020.png",Poprzedni badani wykryli w tej twarzy 20% zaufania.,zaufanie,wstręt,1,80/20 zaufania,Procentowa Ludzie,Niezgodny,Dominacja Lewo zaufanie,3,3,0,-21.499999999999996,6.285515299998224,0,3,3,3,21.695384000020567,,,21.68792029999895,21.695384000020567,22.727280899998732,22.694385199982207,25.23684119997779,25.220151100016665,26.219004500017036,26.219004500017036,27.131557199987583,27.131557199987583,27.131557199987583,27.131557199987583,27.131557199987583,27.984452900011092,-21.499999999999996,6.285515299998224,pilot,001,2026-04-24_16h17.28.945,untitled_FINAL_NEWEST,,2026.1.1,60.212308604545946,2026-04-24 16h17.29.281299 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 50,50\ZO 50,50\1K ZO 5050.png",Poprzedni badani wykryli w tej twarzy 75% oczekiwania.,zaskoczenie,oczekiwanie,1,50/50 ,Procentowa Ludzie,n/d,Sugestia Prawo oczekiwanie,4,4,0,,,0,4,4,4,28.06210270000156,,,28.046985499968287,28.06210270000156,,,,,,,,,,,,,,,,,,,,,,,
