8.2943 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
8.2952 	INFO 	Loaded monitor calibration from ['2026_03_18 20:30']
8.9881 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
8.9881 	INFO 	OpenGL version supported by driver is 4..
10.1891 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020FEA9635E0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000020FEA9605E0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000020FEAE54AF0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(560.0), np.float64(240.0)], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.1892 	EXP 	window1: backgroundImage = ''
10.1893 	EXP 	window1: backgroundFit = 'none'
10.2363 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2542 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2727 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.2898 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.3089 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.3292 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.3468 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.3654 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.3846 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.4044 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.4232 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
10.4416 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
