thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,suwaki_instrukcja.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_stim_image.stopped,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,False,0.021805500029586256,0.032095500035211444,0.032095500035211444,10.831560200080276,space,10.775180600001477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356293,001,2026-04-27_17h01.21.226,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 17h01.21.689735 +0200,
,,,,,,,,,,10.83290030003991,10.83927490003407,10.83927490003407,10.83927490003407,16.071613400010392,space,5.21373009996023,None,,,,,,,,,,,,,,,,,,,,,356293,001,2026-04-27_17h01.21.226,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 17h01.21.689735 +0200,
,,,,,,,,,,,,,,,,,,16.072596000041813,16.087339400080964,16.087339400080964,16.91882640006952,space,0.8155627999221906,None,,,,,,,,,,,,,,356293,001,2026-04-27_17h01.21.226,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 17h01.21.689735 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,16.975848700036295,16.979152400046587,17.483284400077537,17.63318620005157,20.641168800066225,20.82422830001451,21.339548400021158,21.523309500073083,22.835216799983755,22.918640900054015,22.918640900054015,22.918640900054015,22.918640900054015,,,,,,,,
