image_path,etykieta,left_label,right_label,show_label,proporcja_zdjecia,typ_etykiety,warunek,kierunek,thisN,thisTrialN,thisRepN,spacja_przerwa.keys,suwak_badanie.response,suwak_badanie.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,trial_trening.stopped,pilot_suwak.response,pilot_suwak.rt,koniec_treningu.started,spacja_start.started,start_badania.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,przerwa.started,przerwa.stopped,trials.spacja_przerwa.keys,trial.started,label_text.started,label_text.stopped,fiksacja2.started,fiksacja2.stopped,stim_image.started,suwak_badanie.started,lewa_etykieta.started,prawa_etykieta.started,pytanie.started,stim_image.stopped,trial.stopped,trials.suwak_badanie.response,trials.suwak_badanie.rt,oddzielenie_triali.started,text.started,oddzielenie_triali.stopped,text.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,True,0.30872359999921173,0.33634859998710454,0.33634859998710454,1.3466252000071108,space,0.9874456999823451,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_19h48.55.344,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h48.56.442558 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3467590000946075,1.3533548000268638,1.3533548000268638,1.6575056000147015,space,0.28566970000974834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_19h48.55.344,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h48.56.442558 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6576844000956044,1.6688255000626668,1.6688255000626668,1.9706274000927806,space,0.29580299998633564,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_19h48.55.344,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h48.56.442558 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9902431000955403,2.0002565000904724,2.500060199992731,2.6830975000048056,5.691107999999076,5.874286200036295,6.389578800066374,6.572765500051901,7.486078300047666,7.486078300047666,7.486078300047666,7.486078300047666,7.502770500024781,8.818833700031973,31.0,6.822755599976517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_19h48.55.344,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h48.56.442558 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.819565500016324,8.832849200000055,8.832849200000055,9.901206900016405,space,1.0590687999501824,None,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_19h48.55.344,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h48.56.442558 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 50,50\SZ 50,50\1K SZ 5050.png",Model sztucznej inteligencji wykrył w tej twarzy 72% strachu .,strach,złość,1,50/50,Procentowa AI,n/d,Sugestia Lewo strach,0,0,0,None,28.499999999999986,6.617271999944933,0,0,0,0,9.995317100081593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.929713500081562,9.929750000010245,None,9.988017300027423,9.995317100081593,13.00487000006251,13.536441000062041,14.034977300092578,14.2351468000561,15.431032599997707,15.431032599997707,15.431032599997707,15.431032599997707,15.448044900083914,16.613828400033526,28.499999999999986,6.617271999944933,16.614372600102797,16.62722450005822,16.915516300010495,,pilot,001,2026-04-25_19h48.55.344,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h48.56.442558 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 80,20\OZ 80,20\1K OZ 8020.png",Poprzedni badani wykryli w tej twarzy oczekiwanie.,zaskoczenie,oczekiwanie,1,80/20 oczekiwanie,Kategorialna Ludzie,Zgodny,Dominacja Prawo oczekiwanie,1,1,0,None,31.5,8.542285899980925,0,1,1,1,17.026056400034577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.916701600071974,16.916769100003876,None,17.005672700004652,17.026056400034577,20.035533100017346,20.51762719999533,21.032619600067846,21.232492600101978,22.428692399989814,22.428692399989814,22.428692399989814,22.428692399989814,22.445422200020403,25.556603600038216,31.5,8.542285899980925,25.557157000061125,25.569870200008154,25.855559700052254,25.91912030009553,pilot,001,2026-04-25_19h48.55.344,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 19h48.56.442558 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 50,50\RS 50,50\1K RS 5050.png",test,radość,smutek,0,50/50,Kontrolna,kontrolny,Brak,2,2,0,,,,0,2,2,2,25.91912030009553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.85612990008667,25.85616100009065,None,25.906192400027066,25.91912030009553,28.927945100003853,29.460213600075804,29.975218200008385,30.15868610003963,31.3872599999886,31.3872599999886,31.3872599999886,31.3872599999886,31.3872599999886,,,,,,,,,,,,,,,
