thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,trial_trening.stopped,pilot_suwak.response,pilot_suwak.rt,koniec_treningu.started,spacja_start.started,start_badania.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,True,0.04022059997078031,0.056076299981214106,0.056076299981214106,1.1581176000181586,space,1.0802490999922156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_22h47.17.049,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 22h47.17.569683 +0200,
,,,,,,,,,,1.1585939000360668,1.1776038999669254,1.1776038999669254,1.468381499988027,space,0.2889695999911055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_22h47.17.049,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 22h47.17.569683 +0200,
,,,,,,,,,,,,,,,,,1.468848199932836,1.4789090999402106,1.4789090999402106,1.763080499949865,space,0.27931960008572787,None,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_22h47.17.049,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 22h47.17.569683 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,1.7844919000053778,1.7922097999835387,2.2916664000367746,2.4745971999363974,5.4833689000224695,5.666096300003119,6.181167799979448,6.364215099951252,7.29400849994272,7.29400849994272,7.29400849994272,7.29400849994272,7.29400849994272,8.395293399924412,27.0,6.607324599986896,,,,,,,,pilot,001,2026-04-25_22h47.17.049,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 22h47.17.569683 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.395612200023606,8.408435099991038,8.408435099991038,9.391088899923488,space,0.9659339999780059,None,pilot,001,2026-04-25_22h47.17.049,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 22h47.17.569683 +0200,
