image_path,etykieta,left_label,right_label,show_label,proporcja_zdjecia,typ_etykiety,warunek,kierunek,thisN,thisTrialN,thisRepN,spacja_przerwa.keys,suwak_badanie.response,suwak_badanie.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,trial_trening.stopped,pilot_suwak.response,pilot_suwak.rt,koniec_treningu.started,spacja_start.started,start_badania.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,przerwa.started,przerwa.stopped,trials.spacja_przerwa.keys,trial.started,label_text.started,label_text.stopped,fiksacja2.started,fiksacja2.stopped,stim_image.started,stim_image.stopped,suwak_badanie.started,lewa_etykieta.started,prawa_etykieta.started,pytanie.started,trial.stopped,trials.suwak_badanie.response,trials.suwak_badanie.rt,oddzielenie_triali.started,text.started,oddzielenie_triali.stopped,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,True,0.04332509997766465,0.06422749999910593,0.06422749999910593,1.1838759999955073,space,1.1028721999609843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_22h48.21.045,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 22h48.21.555611 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1839806999778375,1.203531299950555,1.203531299950555,1.406031099963002,space,0.18912330002058297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_22h48.21.045,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 22h48.21.555611 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.406120999949053,1.4200603999197483,1.4200603999197483,1.5891627999953926,space,0.15851800004020333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_22h48.21.045,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 22h48.21.555611 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6130400999682024,1.618272599996999,2.1179733999306336,2.300730300019495,5.309070799965411,5.4924049999099225,6.007250899914652,6.189631899935193,7.104193200008012,7.104193200008012,7.104193200008012,7.104193200008012,7.104193200008012,7.938316599931568,42.75,6.3226246000267565,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_22h48.21.045,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 22h48.21.555611 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.938812599983066,7.952026900020428,7.952026900020428,8.502947799977846,space,0.5378133999183774,None,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-04-25_22h48.21.045,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 22h48.21.555611 +0200,
photos\1K_SZ_5050.png,Model sztucznej inteligencji wykrył w tej twarzy 72% strachu .,strach,złość,4,50/50,Procentowa AI,n/d,Sugestia Lewo strach,0,0,0,None,-24.249999999999993,7.4333069999702275,0,0,0,0,8.59988659992814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.521031099953689,8.521071399911307,None,8.592532699927688,8.59988659992814,12.605839999974705,12.72251889994368,12.971646299934946,13.171558099915273,14.38448739994783,14.38448739994783,14.38448739994783,14.38448739994783,14.38448739994783,16.032588799949735,-24.249999999999993,7.4333069999702275,16.03319400001783,16.046339399996214,19.54121669998858,pilot,001,2026-04-25_22h48.21.045,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 22h48.21.555611 +0200,
photos\1K_OZ_8020.png,Poprzedni badani wykryli w tej twarzy oczekiwanie.,zaskoczenie,oczekiwanie,4,80/20 oczekiwanie,Kategorialna Ludzie,Zgodny,Dominacja Prawo oczekiwanie,1,1,0,None,37.25,7.390705900033936,0,1,1,1,19.619248699978925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.54188819997944,19.541920499992557,None,19.605027099954896,19.619248699978925,23.625725399935618,23.742496599908918,24.008743999991566,24.19151139992755,25.40459719998762,25.40459719998762,25.40459719998762,25.40459719998762,25.40459719998762,27.00301019998733,37.25,7.390705900033936,27.003596799913794,27.016855499939993,30.509393599932082,pilot,001,2026-04-25_22h48.21.045,untitled_FINAL_NEWEST,,2026.1.1,2026-04-25 22h48.21.555611 +0200,
photos\1K_RS_5050.png,test,radość,smutek,0,50/50,Kontrolna,kontrolny,Brak,2,2,0,,,,0,2,2,2,30.572916199918836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.50985639996361,30.50988199992571,None,30.568055099924095,30.572916199918836,30.572916199918836,30.72364490001928,30.97293729998637,31.17259709991049,32.385137900011614,32.368802699958906,32.368802699958906,32.368802699958906,32.368802699958906,33.21928149997257,34.25,2.6396233000559732,33.219894299982116,33.23323060001712,,,,,,,,,
