thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,trial_trening.stopped,pilot_suwak.response,pilot_suwak.rt,koniec_treningu.started,spacja_start.started,start_badania.started,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,False,0.02441700000781566,0.03516239998862147,0.03516239998862147,0.7153961999574676,space,0.6618517000460997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895935,001,2026-04-27_12h11.13.844,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 12h11.14.288132 +0200,
,,,,,,,,,,0.7158443999942392,0.7234139000065625,0.7234139000065625,0.9731960999779403,space,0.24000770004931837,None,,,,,,,,,,,,,,,,,,,,,,,,,,,895935,001,2026-04-27_12h11.13.844,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 12h11.14.288132 +0200,
,,,,,,,,,,,,,,,,,0.9740572000155225,0.9898553000530228,0.9898553000530228,2.2534043999621645,space,1.2489856999600306,None,,,,,,,,,,,,,,,,,,,,895935,001,2026-04-27_12h11.13.844,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 12h11.14.288132 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,2.275750600034371,2.2793410000158474,2.7839101999998093,2.966805399977602,5.975320599973202,6.158325399970636,6.673556299996562,6.858067300054245,8.154075899976306,8.154075899976306,8.154075899976306,8.154075899976306,8.1695342999883,17.57758719997946,39.6875,15.297121300012805,,,,895935,001,2026-04-27_12h11.13.844,untitled_FINAL_NEWEST,,2026.1.1,2026-04-27 12h11.14.288132 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.57787629996892,17.593714599963278,17.593714599963278,,,,,,,,
