image_path,etykieta,left_label,right_label,show_label,proporcja_zdjecia,typ_etykiety,warunek,kierunek,thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,text_instr.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,suwak_info.started,spacja_suwak.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_fiksacja2.started,pilot_label_text.stopped,pilot_stim_image.started,pilot_fiksacja2.stopped,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,pilot_stim_image.stopped,trial_trening.stopped,pilot_suwak.response,pilot_suwak.rt,koniec_treningu.started,spacja_start.started,start_badania.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,trial.started,fiksacja1.started,label_text.started,fiksacja1.stopped,fiksacja2.started,label_text.stopped,stim_image.started,fiksacja2.stopped,suwak_badanie.started,lewa_etykieta.started,prawa_etykieta.started,pytanie.started,stim_image.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,False,0.004318999999668449,0.00910910003585741,0.00910910003585741,1.3335149000049569,space,1.3017266999813728,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837879,001,2026-04-24_17h54.53.858,untitled_FINAL_NEWEST,,2026.1.1,60.150158851547005,2026-04-24 17h54.54.294865 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,1.3343036000151187,1.3407821000437252,1.3407821000437252,2.3850208000512794,space,1.0285246999701485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837879,001,2026-04-24_17h54.53.858,untitled_FINAL_NEWEST,,2026.1.1,60.150158851547005,2026-04-24 17h54.54.294865 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.385798200033605,2.4014929000404663,2.4014929000404663,3.565261300012935,space,1.1487149000167847,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837879,001,2026-04-24_17h54.53.858,untitled_FINAL_NEWEST,,2026.1.1,60.150158851547005,2026-04-24 17h54.54.294865 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.589110200002324,3.5943899000412785,4.594880200049374,4.678017100028228,7.171144500025548,7.686528600053862,8.17131220002193,8.185778900049627,9.067061900044791,9.067061900044791,9.067061900044791,9.067061900044791,9.082638300023973,11.775736600044183,26.77083333333333,8.179092700011097,,,,,,,,,,,,,,,,,,,,,837879,001,2026-04-24_17h54.53.858,untitled_FINAL_NEWEST,,2026.1.1,60.150158851547005,2026-04-24 17h54.54.294865 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.776337300019804,11.791630500054453,11.791630500054453,16.34711700002663,space,4.541744399990421,None,,,,,,,,,,,,,,837879,001,2026-04-24_17h54.53.858,untitled_FINAL_NEWEST,,2026.1.1,60.150158851547005,2026-04-24 17h54.54.294865 +0200,
"C:\Users\julia\OneDrive\Pulpit\percepcja_psychopy\photos\Twarze 50,50\SZ 50,50\1K SZ 5050.png",Model sztucznej inteligencji wykrył w tej twarzy 72% strachu .,strach,złość,1,50/50,Procentowa AI,n/d,Sugestia Lewo strach,0,0,0,0,0,0,0,16.45601850003004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.448644000047352,16.45601850003004,17.45928950002417,17.45928950002417,19.95306970004458,19.969707000011113,20.950901500007603,20.967511599999852,21.847650500014424,21.847650500014424,21.847650500014424,21.847650500014424,21.86388660001103,,,,,,,,,
