thisRow.t,notes,piloting,instrukcja.started,spacja_instr.started,textbox_2.started,instrukcja.stopped,spacja_instr.keys,spacja_instr.rt,spacja_instr.duration,demo_suwaka.started,spacja_suwak.started,textbox_3.started,suwaki_interpretacja.started,demo_suwaka.stopped,spacja_suwak.keys,spacja_suwak.rt,spacja_suwak.duration,info_trening.started,spacja_trening.started,proba_testowa.started,info_trening.stopped,spacja_trening.keys,spacja_trening.rt,spacja_trening.duration,trial_trening.started,pilot_fiksacja1.started,pilot_fiksacja1.stopped,pilot_label_text.started,pilot_label_text.stopped,pilot_fiksacja2.started,pilot_fiksacja2.stopped,pilot_stim_image.started,pilot_stim_image.stopped,pilot_suwak.started,pilot_pytanie.started,pilot_lewa_etykieta.started,pilot_prawa_etykieta.started,trial_trening.stopped,pilot_suwak.response,pilot_suwak.rt,koniec_treningu.started,spacja_start.started,start_badania.started,koniec_treningu.stopped,spacja_start.keys,spacja_start.rt,spacja_start.duration,participant,session,date,expName,expVersion,psychopyVersion,expStart,
,,False,0.05956840002909303,0.08787559997290373,0.08787559997290373,0.6297422999050468,space,0.5327974001411349,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624731,001,2026-05-04_10h09.08.324,percepcja_wersja_finalna,,2026.1.1,2026-05-04 10h09.09.103937 +0200,
,,,,,,,,,,0.6360520999878645,0.643174400087446,0.643174400087446,0.643174400087446,0.9537663999944925,space,0.302352299913764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624731,001,2026-05-04_10h09.08.324,percepcja_wersja_finalna,,2026.1.1,2026-05-04 10h09.09.103937 +0200,
,,,,,,,,,,,,,,,,,,0.9543814000207931,0.9701634999364614,0.9701634999364614,1.369676300091669,space,0.3907741999719292,None,,,,,,,,,,,,,,,,,,,,,,,,624731,001,2026-05-04_10h09.08.324,percepcja_wersja_finalna,,2026.1.1,2026-05-04 10h09.09.103937 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,1.393835100112483,1.398144100094214,2.1497088000178337,2.3323689000681043,5.3410197999328375,5.523761000018567,6.288293099962175,6.472129300003871,7.7844048999249935,7.883858900051564,7.883858900051564,7.883858900051564,7.883858900051564,10.660545400111005,18.54166666666667,9.263647899962962,,,,,,,,624731,001,2026-05-04_10h09.08.324,percepcja_wersja_finalna,,2026.1.1,2026-05-04 10h09.09.103937 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.660971000092104,10.677051899954677,10.677051899954677,11.840791600057855,space,1.153530899900943,None,624731,001,2026-05-04_10h09.08.324,percepcja_wersja_finalna,,2026.1.1,2026-05-04 10h09.09.103937 +0200,
